inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015,v0016,v0017,v0018,v0019,v0020,v0021,v0022,v0023,v0024,v0025,v0026,v0027,v0028,v0029,v0030,v0031,v0032,v0033,v0034,v0035,v0036,v0037,v0038,v0039,v0040,v0041,v0042,v0043,v0044,v0045,v0046,v0047,v0048,v0049,v0050,v0051,v0052,v0053,v0054,v0055,v0056,v0057,v0058,v0059,v0060,v0061,v0062,v0063,v0064,v0065,v0066,v0067,v0068,v0069,v0070,v0071,v0072,v0073,v0074,v0075,v0076,v0077,v0078,v0079,v0080,v0081,v0082,v0083,v0084,v0085,v0086,v0087,v0088,v0089,v0090,v0091,v0092,v0093,v0094,v0095,v0096,v0097,v0098,v0099,v0100,v0101,v0102,v0103,v0104,v0105,v0106,v0107,v0108,v0109,v0110,v0111,v0112,v0113,v0114,v0115,v0116,v0117,v0118,v0119,v0120,v0121,v0122,v0123,v0124,v0125,v0126,v0127
11,10.640000,0.014755,-0.010373,-0.236244,0.075631,0.013746,0.015048,-0.281258,-0.444197,0.419854,-0.163254,-0.013816,-0.019369,-0.011211,0.182777,0.034868,-0.002101,-0.042115,-0.389959,0.326658,0.052838,0.101394,0.000225,-0.277266,-0.041082,-0.154189,0.075017,0.286758,-0.001649,0.223556,-0.186811,0.055057,-0.096498,-0.266015,-0.026459,0.215573,0.003826,-0.020826,0.296265,-0.055046,-0.069572,-0.631503,-0.364342,0.276801,0.024901,0.334027,-0.266066,0.187046,-0.173585,-0.241516,-0.449426,-0.372007,-0.120247,0.161722,0.004284,0.359856,0.324906,-0.321696,-0.020306,0.283810,-0.072076,-0.397378,0.318623,0.176660,-0.000812,0.380317,-0.006346,0.109009,0.016437,0.011920,0.201346,0.296677,0.324004,0.012225,-0.205517,-0.010540,0.206498,-0.001252,0.313941,0.282504,-0.039255,0.290949,0.285256,0.276888,-0.110007,0.431659,-0.183501,-0.072547,-0.256664,0.117323,-0.008654,-0.046921,-0.014201,-0.067823,0.045391,0.020498,0.226602,-0.112747,-0.237737,0.027587,0.209512,-0.351757,0.328814,-0.250038,0.103771,0.184606,-0.122666,0.182133,-0.010070,0.042546,0.007927,0.185144,-0.355432,-0.045498,0.007519,0.149829,0.004189,-0.330543,0.267118,0.002858,-0.076703,0.047573,-0.294836,-0.068574,0.075529,0.011213,0.029650,0.144325,-0.009189
12,10.660000,0.014216,-0.010799,-0.236486,0.073352,0.011678,0.014417,-0.280444,-0.438000,0.428908,-0.157044,-0.013848,-0.018990,-0.009067,0.167137,0.036718,-0.002107,-0.041683,-0.387580,0.330432,0.052919,0.103570,0.000215,-0.280697,-0.040211,-0.152192,0.067333,0.283601,-0.001519,0.223099,-0.182483,0.056295,-0.091522,-0.266143,-0.026142,0.212654,0.004382,-0.015679,0.304225,-0.052155,-0.067600,-0.633935,-0.352715,0.272404,0.024930,0.337574,-0.268197,0.187496,-0.175141,-0.236280,-0.458624,-0.374116,-0.123265,0.160474,0.004201,0.351829,0.321395,-0.325666,-0.017576,0.283936,-0.072026,-0.400190,0.304309,0.178752,0.005927,0.379227,-0.006264,0.104699,0.016774,0.010156,0.200608,0.295824,0.326573,0.010904,-0.204223,-0.012806,0.206409,-0.000665,0.311594,0.285736,-0.038402,0.290375,0.276451,0.266769,-0.110298,0.432847,-0.180986,-0.073619,-0.252620,0.117551,-0.009195,-0.047602,-0.014502,-0.063378,0.046191,0.020980,0.224185,-0.106100,-0.242899,0.017357,0.208646,-0.349639,0.331018,-0.250468,0.098522,0.183598,-0.118654,0.183759,-0.010158,0.044943,0.007391,0.184532,-0.357854,-0.046738,0.006508,0.147583,0.003486,-0.328113,0.264590,0.002412,-0.074404,0.044472,-0.296509,-0.063829,0.077003,0.009632,0.031570,0.144700,-0.008735
13,10.680000,0.014440,-0.009496,-0.240416,0.072700,0.014504,0.016001,-0.279391,-0.439240,0.421379,-0.158824,-0.014062,-0.019119,-0.009455,0.183366,0.040982,-0.001798,-0.042887,-0.381609,0.328271,0.053560,0.102907,0.000200,-0.278313,-0.041646,-0.153204,0.072537,0.283981,-0.001892,0.223305,-0.185563,0.058137,-0.094287,-0.270098,-0.026671,0.219901,0.003831,-0.015077,0.304439,-0.053961,-0.071748,-0.635915,-0.357247,0.279125,0.026269,0.334379,-0.270696,0.187370,-0.171883,-0.232488,-0.454088,-0.371646,-0.119636,0.161509,0.004482,0.359349,0.332142,-0.327436,-0.020826,0.280345,-0.071949,-0.394657,0.331954,0.184342,0.011825,0.379638,-0.006546,0.097583,0.017260,0.009722,0.202076,0.304972,0.326677,0.009806,-0.204270,-0.017634,0.206278,0.000269,0.316302,0.289586,-0.039063,0.295988,0.283423,0.258027,-0.110908,0.433986,-0.188964,-0.071135,-0.256822,0.117635,-0.009307,-0.047518,-0.014503,-0.062315,0.042774,0.020078,0.225530,-0.107505,-0.245597,0.020470,0.211740,-0.353099,0.320203,-0.246984,0.106735,0.183367,-0.112123,0.186560,-0.009828,0.043000,0.008058,0.189861,-0.357201,-0.050977,0.006644,0.150854,0.003883,-0.331579,0.268849,0.002551,-0.074572,0.048414,-0.295150,-0.067588,0.076924,0.010333,0.031597,0.144308,-0.008243
14,10.700000,0.014407,-0.009170,-0.241208,0.074802,0.013271,0.016467,-0.281089,-0.436730,0.428004,-0.157307,-0.013216,-0.019530,-0.016793,0.179095,0.036784,-0.001745,-0.034244,-0.375865,0.331057,0.055157,0.114293,0.000194,-0.292446,-0.040885,-0.152091,0.064081,0.274121,-0.002109,0.223368,-0.190053,0.057373,-0.094058,-0.273439,-0.026023,0.210152,0.004408,-0.014139,0.303745,-0.054080,-0.072257,-0.637167,-0.356265,0.283266,0.028922,0.328736,-0.277266,0.188674,-0.174061,-0.236113,-0.460285,-0.371056,-0.119331,0.165104,0.004382,0.351051,0.339148,-0.326100,-0.018717,0.282333,-0.071630,-0.387223,0.342760,0.183402,0.013403,0.381420,-0.006752,0.071681,0.017247,0.008448,0.203156,0.310828,0.325378,0.008896,-0.203900,-0.017115,0.197430,0.000768,0.322231,0.301487,-0.041086,0.281711,0.280425,0.255374,-0.107303,0.425071,-0.192919,-0.068373,-0.256553,0.120590,-0.008320,-0.047159,-0.015584,-0.052716,0.040126,0.021799,0.220386,-0.103649,-0.250698,0.026854,0.214633,-0.360098,0.320627,-0.243133,0.112375,0.186271,-0.095601,0.189354,-0.009718,0.044114,0.008727,0.191832,-0.352308,-0.055257,0.006590,0.146967,0.002681,-0.333460,0.266740,0.001834,-0.069027,0.055724,-0.293495,-0.069885,0.077096,0.009332,0.033650,0.148118,-0.007802
15,10.720000,0.014154,-0.008672,-0.238725,0.062519,0.012932,0.017037,-0.280226,-0.426122,0.430891,-0.153875,-0.012417,-0.018367,-0.007921,0.183008,0.043562,-0.001273,-0.036210,-0.368333,0.333875,0.054433,0.110247,0.000194,-0.287344,-0.039569,-0.153507,0.063820,0.283730,-0.002503,0.217952,-0.186196,0.059510,-0.087835,-0.272306,-0.026421,0.211030,0.000959,-0.012242,0.305752,-0.054004,-0.074037,-0.639137,-0.359453,0.282497,0.029180,0.318908,-0.274426,0.189962,-0.170009,-0.241043,-0.459085,-0.365973,-0.114200,0.161798,0.004331,0.349115,0.338345,-0.320885,-0.019247,0.286052,-0.070702,-0.392900,0.342299,0.192966,0.020502,0.371360,-0.007014,0.073030,0.017592,0.007090,0.204940,0.311405,0.325483,0.007840,-0.202824,-0.018259,0.201145,0.002969,0.328741,0.305344,-0.038825,0.285036,0.282919,0.246209,-0.108323,0.429894,-0.199177,-0.068942,-0.254733,0.121448,-0.009487,-0.046630,-0.016854,-0.055648,0.036903,0.022304,0.219961,-0.103928,-0.247906,0.023411,0.209149,-0.357071,0.307800,-0.244223,0.107231,0.184597,-0.090397,0.183982,-0.009343,0.043834,0.007944,0.190379,-0.354309,-0.069295,0.005336,0.147983,0.001936,-0.329294,0.265897,0.001422,-0.065814,0.046422,-0.296455,-0.067655,0.078159,0.008150,0.030825,0.147369,-0.006782
16,10.740000,0.013842,-0.010425,-0.241132,0.062345,0.012835,0.017771,-0.287489,-0.431381,0.439972,-0.152137,-0.012612,-0.017838,-0.006910,0.189660,0.047447,-0.001191,-0.043406,-0.372404,0.336569,0.055419,0.115626,0.000220,-0.284720,-0.039193,-0.153508,0.064948,0.288477,-0.002912,0.220723,-0.187786,0.058210,-0.090106,-0.269328,-0.025977,0.211715,-0.000585,-0.011309,0.310434,-0.051738,-0.074192,-0.638827,-0.358372,0.278460,0.030267,0.320495,-0.273065,0.195249,-0.169143,-0.234014,-0.460241,-0.363742,-0.111904,0.158910,0.004058,0.356052,0.341879,-0.323451,-0.018931,0.283909,-0.070127,-0.389704,0.342485,0.192542,0.020532,0.362921,-0.007360,0.074963,0.016644,0.006027,0.209273,0.309063,0.329882,0.007179,-0.203467,-0.009806,0.195508,0.003626,0.321763,0.306741,-0.039159,0.287546,0.288044,0.245801,-0.108799,0.426641,-0.200602,-0.074292,-0.244584,0.121778,-0.010992,-0.046264,-0.016090,-0.054983,0.036914,0.022688,0.220830,-0.101654,-0.251199,0.025787,0.209278,-0.357708,0.307907,-0.244170,0.107018,0.187456,-0.086600,0.184553,-0.009644,0.039141,0.007188,0.188308,-0.349130,-0.080335,0.003336,0.140566,0.000853,-0.329886,0.264570,0.000949,-0.062801,0.040210,-0.293178,-0.066781,0.074325,0.006745,0.028630,0.147890,-0.006108
17,10.760000,0.013793,-0.011687,-0.241216,0.060368,0.012162,0.018362,-0.284914,-0.427513,0.446630,-0.152104,-0.012061,-0.018824,-0.002905,0.197842,0.051526,-0.001679,-0.048551,-0.370752,0.340197,0.055735,0.118754,0.000214,-0.291453,-0.038544,-0.152598,0.069359,0.286645,-0.003301,0.215831,-0.187240,0.055272,-0.089286,-0.266628,-0.026528,0.213057,-0.002133,-0.011448,0.316832,-0.051309,-0.077480,-0.637629,-0.357101,0.277522,0.030533,0.326859,-0.275416,0.206160,-0.171880,-0.235024,-0.460043,-0.366615,-0.114971,0.158326,0.004059,0.351958,0.335992,-0.326487,-0.019651,0.284573,-0.071058,-0.391777,0.346893,0.192674,0.016559,0.363907,-0.007563,0.079434,0.016969,0.004929,0.211515,0.311812,0.330719,0.006518,-0.203361,-0.006577,0.194417,0.004419,0.315831,0.310570,-0.038909,0.289720,0.288686,0.246558,-0.105997,0.416501,-0.200702,-0.071555,-0.244412,0.121067,-0.010659,-0.046721,-0.015732,-0.052953,0.039083,0.023226,0.219506,-0.098525,-0.251508,0.026215,0.214302,-0.357998,0.312052,-0.246237,0.105261,0.188575,-0.090758,0.178547,-0.009498,0.036349,0.007183,0.185634,-0.346393,-0.089405,0.002834,0.136814,-0.000992,-0.326401,0.263686,0.000728,-0.061066,0.029340,-0.291676,-0.062929,0.068938,0.006067,0.031010,0.148254,-0.005262
18,10.780000,0.013532,-0.011961,-0.242957,0.062067,0.011164,0.018771,-0.284737,-0.432912,0.444426,-0.152915,-0.011955,-0.018879,-0.006534,0.198109,0.054410,-0.001985,-0.050875,-0.378142,0.341236,0.055301,0.118600,0.000214,-0.290254,-0.039192,-0.155089,0.069504,0.290972,-0.003426,0.214392,-0.187578,0.055174,-0.087721,-0.265745,-0.026492,0.214365,-0.003203,-0.011390,0.314355,-0.051282,-0.078128,-0.638021,-0.356501,0.280072,0.030491,0.329173,-0.269526,0.201637,-0.170080,-0.236370,-0.461093,-0.362830,-0.114987,0.157858,0.004134,0.352448,0.338833,-0.325299,-0.019934,0.284940,-0.071026,-0.392609,0.345434,0.193010,0.011239,0.361194,-0.007883,0.082678,0.017215,0.003978,0.213742,0.306439,0.329158,0.005788,-0.204303,-0.005530,0.190999,0.005432,0.311694,0.311371,-0.038581,0.290008,0.289994,0.245798,-0.105770,0.420131,-0.200699,-0.073152,-0.249464,0.120782,-0.010380,-0.046985,-0.015120,-0.051651,0.038429,0.022624,0.219857,-0.100189,-0.247854,0.027025,0.209833,-0.356528,0.312223,-0.244701,0.104508,0.189059,-0.091920,0.177620,-0.009286,0.035326,0.007170,0.186041,-0.347914,-0.093850,0.002306,0.138972,-0.000504,-0.321553,0.267905,0.000709,-0.060816,0.034933,-0.294488,-0.065921,0.066024,0.005739,0.026867,0.149740,-0.005561
19,10.800000,0.013114,-0.012146,-0.237444,0.062766,0.009913,0.018966,-0.282556,-0.428098,0.446023,-0.157050,-0.012210,-0.018325,-0.005181,0.192009,0.054906,-0.002111,-0.049780,-0.374768,0.341234,0.056043,0.118001,0.000212,-0.288716,-0.038917,-0.156708,0.062439,0.291110,-0.003684,0.211530,-0.191741,0.056056,-0.088225,-0.263408,-0.026221,0.209832,-0.003551,-0.010128,0.308095,-0.051052,-0.078254,-0.639060,-0.360222,0.272924,0.031251,0.327798,-0.270769,0.196538,-0.169778,-0.238239,-0.465257,-0.366892,-0.116558,0.158282,0.004184,0.351279,0.332138,-0.323838,-0.020568,0.285443,-0.069303,-0.392828,0.356670,0.190500,0.009800,0.370474,-0.007770,0.086500,0.017653,0.003108,0.213129,0.300137,0.330886,0.004842,-0.210072,-0.005668,0.195101,0.005021,0.311411,0.308130,-0.038198,0.290449,0.286466,0.246858,-0.104421,0.424088,-0.202639,-0.073414,-0.247700,0.119211,-0.011448,-0.046436,-0.015716,-0.047196,0.040772,0.024535,0.217832,-0.100078,-0.242039,0.031802,0.205342,-0.354151,0.313555,-0.246833,0.102810,0.187758,-0.095300,0.174787,-0.009507,0.039314,0.005888,0.191026,-0.349844,-0.096150,0.002457,0.143456,0.000140,-0.321747,0.269437,0.001001,-0.060001,0.035105,-0.300751,-0.067607,0.063028,0.004619,0.025505,0.147746,-0.005761
20,10.820000,0.013487,-0.012024,-0.238733,0.064436,0.011064,0.019401,-0.275729,-0.429261,0.445156,-0.150052,-0.011224,-0.018469,-0.008301,0.199904,0.052953,-0.002009,-0.047265,-0.374458,0.344661,0.054753,0.116038,0.000202,-0.286609,-0.039176,-0.158140,0.063213,0.285074,-0.004309,0.207892,-0.188786,0.055254,-0.085594,-0.266831,-0.026401,0.211126,-0.003401,-0.011178,0.305134,-0.052919,-0.078468,-0.639036,-0.355560,0.279227,0.031847,0.333470,-0.273533,0.196279,-0.173734,-0.231470,-0.468224,-0.368165,-0.113571,0.160015,0.004755,0.353952,0.334981,-0.324592,-0.020905,0.283035,-0.070847,-0.392621,0.374177,0.189714,0.009623,0.364347,-0.007958,0.082783,0.020409,0.002017,0.212871,0.301749,0.333475,0.003992,-0.211348,-0.006338,0.196111,0.004866,0.316391,0.319147,-0.037925,0.289814,0.290520,0.245530,-0.106262,0.427349,-0.202189,-0.069531,-0.248596,0.118184,-0.011306,-0.046599,-0.017747,-0.047901,0.038350,0.024422,0.217380,-0.102139,-0.243043,0.030727,0.210483,-0.358697,0.313277,-0.243442,0.104245,0.186858,-0.097876,0.176502,-0.009095,0.038848,0.005429,0.196793,-0.352773,-0.096703,0.003168,0.149641,-0.001388,-0.324994,0.270817,0.000776,-0.061344,0.041613,-0.300435,-0.064635,0.061171,0.005295,0.026476,0.150869,-0.006575
21,10.840000,0.013267,-0.011450,-0.232385,0.068991,0.011501,0.021914,-0.280225,-0.430919,0.438704,-0.150779,-0.011980,-0.018002,-0.013904,0.202815,0.048198,-0.002002,-0.051808,-0.369537,0.341744,0.054613,0.114830,0.000222,-0.283443,-0.039272,-0.156248,0.061824,0.277154,-0.005174,0.212335,-0.194685,0.057548,-0.087980,-0.271291,-0.026915,0.209201,-0.003298,-0.012131,0.303820,-0.050801,-0.080293,-0.637774,-0.367148,0.280504,0.033521,0.325541,-0.266302,0.195099,-0.170179,-0.233104,-0.472619,-0.358289,-0.113332,0.165505,0.004412,0.355057,0.337862,-0.325544,-0.023250,0.278767,-0.070338,-0.383972,0.396244,0.187779,0.004627,0.375986,-0.007886,0.074690,0.018578,0.000996,0.213079,0.303324,0.334294,0.003561,-0.211877,-0.001303,0.189664,0.004616,0.320926,0.318552,-0.040649,0.290906,0.289003,0.243176,-0.104482,0.424837,-0.205803,-0.068019,-0.249487,0.118697,-0.010950,-0.046143,-0.017102,-0.042577,0.040544,0.021510,0.218589,-0.102415,-0.250238,0.041227,0.215410,-0.362078,0.311032,-0.240494,0.109318,0.190970,-0.088781,0.180725,-0.008861,0.038645,0.005296,0.197025,-0.343000,-0.095232,0.003812,0.146594,-0.002875,-0.322802,0.271580,0.001505,-0.062483,0.050685,-0.298483,-0.065543,0.064480,0.005562,0.026972,0.154729,-0.007339
22,10.860000,0.012995,-0.013083,-0.228553,0.064654,0.009709,0.023175,-0.282410,-0.427032,0.442304,-0.151167,-0.011339,-0.017338,-0.005519,0.200809,0.051682,-0.001882,-0.053599,-0.364849,0.338562,0.054074,0.110982,0.000200,-0.277964,-0.038243,-0.156041,0.063237,0.279816,-0.006027,0.209661,-0.197538,0.060817,-0.086171,-0.268145,-0.027342,0.216609,-0.003714,-0.011415,0.307587,-0.050336,-0.081995,-0.640606,-0.372811,0.273095,0.034628,0.325366,-0.268075,0.193981,-0.168226,-0.229232,-0.475498,-0.359894,-0.114137,0.164539,0.004385,0.351382,0.332908,-0.325206,-0.024072,0.282299,-0.069178,-0.392988,0.407732,0.193969,0.007809,0.379427,-0.007528,0.083238,0.018136,0.000036,0.211914,0.301311,0.336587,0.003220,-0.210128,-0.000886,0.191259,0.004909,0.322859,0.309831,-0.038928,0.299348,0.288299,0.237529,-0.104088,0.426862,-0.208940,-0.071010,-0.243190,0.117663,-0.009827,-0.046346,-0.017547,-0.046509,0.045354,0.022859,0.220544,-0.103906,-0.250554,0.046520,0.215691,-0.356299,0.305011,-0.241023,0.103761,0.192274,-0.093418,0.179672,-0.008728,0.038323,0.004647,0.193906,-0.348283,-0.099858,0.003319,0.147749,-0.001488,-0.316949,0.269656,0.001493,-0.062048,0.038770,-0.298174,-0.058233,0.065137,0.004301,0.027384,0.153127,-0.007533
23,10.880000,0.012831,-0.013725,-0.230223,0.067462,0.010392,0.025585,-0.282377,-0.430833,0.437139,-0.148352,-0.010715,-0.017586,-0.009055,0.216962,0.049745,-0.001959,-0.057702,-0.371598,0.337796,0.053124,0.107353,0.000212,-0.267017,-0.039328,-0.161438,0.066534,0.283820,-0.007302,0.204005,-0.200399,0.062073,-0.087532,-0.266777,-0.027503,0.216655,-0.003887,-0.013990,0.308208,-0.053224,-0.084133,-0.641795,-0.371011,0.273844,0.035632,0.331789,-0.268353,0.194196,-0.168228,-0.227408,-0.483627,-0.359298,-0.111187,0.161848,0.004589,0.351335,0.341774,-0.325339,-0.026425,0.279391,-0.069654,-0.387515,0.436180,0.195997,0.008195,0.376702,-0.007527,0.084726,0.019703,-0.000559,0.213752,0.298654,0.337275,0.002971,-0.213691,0.002574,0.191076,0.005753,0.326183,0.313884,-0.038658,0.301671,0.290559,0.236768,-0.102322,0.429007,-0.211105,-0.072758,-0.241079,0.117301,-0.009447,-0.046796,-0.018225,-0.049588,0.043183,0.019747,0.224123,-0.106994,-0.251645,0.052286,0.216118,-0.355225,0.301821,-0.236857,0.105484,0.189662,-0.091126,0.177801,-0.008119,0.032978,0.004053,0.201036,-0.350813,-0.102186,0.002282,0.148925,-0.001146,-0.316200,0.277577,0.001087,-0.063970,0.036179,-0.302727,-0.058812,0.061537,0.004317,0.024410,0.154746,-0.008103
24,10.900000,0.011781,-0.013189,-0.231554,0.068670,0.007698,0.027040,-0.275796,-0.425445,0.446228,-0.148543,-0.009966,-0.017867,-0.010108,0.205368,0.049949,-0.002431,-0.056332,-0.370073,0.341092,0.053918,0.106221,0.000232,-0.265556,-0.038631,-0.162624,0.059453,0.285670,-0.007500,0.202376,-0.199966,0.063541,-0.086147,-0.268124,-0.026827,0.212076,-0.003246,-0.014532,0.307695,-0.053807,-0.082908,-0.642212,-0.371530,0.271229,0.035880,0.336706,-0.261433,0.194643,-0.169863,-0.227636,-0.488657,-0.357233,-0.111356,0.160481,0.004365,0.351506,0.334440,-0.321748,-0.024977,0.276516,-0.069253,-0.389580,0.427709,0.191428,0.006559,0.383639,-0.007168,0.088115,0.019355,-0.001100,0.213894,0.301673,0.333625,0.002635,-0.217796,0.002658,0.199821,0.005241,0.327254,0.315777,-0.037077,0.296655,0.289259,0.238439,-0.099596,0.426610,-0.210962,-0.069971,-0.238570,0.118241,-0.009159,-0.047006,-0.019124,-0.042821,0.041331,0.021727,0.219520,-0.104842,-0.243173,0.054661,0.212475,-0.356309,0.302326,-0.237219,0.103257,0.188058,-0.091743,0.172504,-0.008068,0.035553,0.003245,0.205447,-0.348682,-0.101391,0.003211,0.150783,-0.001576,-0.313356,0.277112,0.000927,-0.064398,0.037258,-0.306968,-0.063543,0.061836,0.004028,0.024655,0.155311,-0.008361
25,10.920000,0.010980,-0.014086,-0.227957,0.071182,0.006462,0.026351,-0.274619,-0.418667,0.447422,-0.148078,-0.010206,-0.017367,-0.007449,0.199857,0.046891,-0.002511,-0.055892,-0.366610,0.341718,0.053752,0.107267,0.000219,-0.267630,-0.037990,-0.154953,0.056569,0.280187,-0.008104,0.203616,-0.201964,0.064408,-0.087081,-0.268105,-0.027211,0.211773,-0.001629,-0.012714,0.311366,-0.049269,-0.080875,-0.643077,-0.365555,0.269169,0.035972,0.336871,-0.258198,0.198482,-0.168637,-0.220282,-0.488765,-0.362539,-0.110283,0.158459,0.004113,0.351958,0.324920,-0.324871,-0.024556,0.275893,-0.068901,-0.393919,0.423599,0.189620,0.010321,0.388814,-0.006982,0.090749,0.018396,-0.001971,0.213280,0.300595,0.333715,0.002354,-0.219032,0.007631,0.199311,0.004574,0.323283,0.318289,-0.037743,0.298858,0.283966,0.235326,-0.101122,0.424452,-0.209122,-0.065655,-0.237967,0.116671,-0.009740,-0.046810,-0.020321,-0.037212,0.046229,0.022813,0.215966,-0.104910,-0.247525,0.055839,0.214168,-0.353981,0.303618,-0.239576,0.101127,0.186203,-0.092993,0.172961,-0.008442,0.037742,0.002386,0.205976,-0.350492,-0.099763,0.003609,0.149577,-0.002222,-0.314819,0.272674,0.001256,-0.062006,0.037557,-0.302650,-0.060600,0.061307,0.004039,0.029476,0.156695,-0.008797
26,10.940000,0.010195,-0.011858,-0.227763,0.074661,0.005377,0.026590,-0.274073,-0.425465,0.441898,-0.147125,-0.010641,-0.017184,-0.018647,0.199779,0.041060,-0.002484,-0.051858,-0.367434,0.344001,0.053612,0.108428,0.000208,-0.268861,-0.037944,-0.153878,0.052512,0.275791,-0.008832,0.205512,-0.203021,0.068193,-0.088361,-0.272732,-0.027388,0.204093,-0.001168,-0.012620,0.305346,-0.053206,-0.079915,-0.645089,-0.364192,0.278023,0.036018,0.332670,-0.257237,0.192872,-0.164547,-0.217101,-0.490605,-0.356651,-0.110027,0.163235,0.003872,0.354065,0.337037,-0.323326,-0.024428,0.277957,-0.069070,-0.388775,0.422078,0.189493,0.010047,0.395966,-0.007222,0.076543,0.018510,-0.002780,0.213689,0.302961,0.331033,0.002048,-0.219550,0.004600,0.190801,0.005134,0.328402,0.318869,-0.039319,0.290349,0.281982,0.228915,-0.101264,0.422365,-0.209084,-0.064083,-0.243587,0.116547,-0.009307,-0.046583,-0.021470,-0.038427,0.040292,0.020994,0.214842,-0.104827,-0.251960,0.056655,0.218073,-0.358521,0.302127,-0.237683,0.108279,0.186494,-0.082836,0.175936,-0.008175,0.039389,0.001728,0.204922,-0.344745,-0.098967,0.004108,0.149348,-0.002958,-0.317945,0.274703,0.000989,-0.061329,0.049191,-0.302070,-0.064149,0.062847,0.005796,0.022814,0.159388,-0.009056
27,10.960000,0.009797,-0.012714,-0.225962,0.068735,0.005229,0.027646,-0.275721,-0.415030,0.435747,-0.142544,-0.010511,-0.017254,-0.008908,0.217472,0.042511,-0.002196,-0.053502,-0.357713,0.341866,0.052989,0.104429,0.000219,-0.263851,-0.036862,-0.156635,0.054292,0.279237,-0.010628,0.202949,-0.203394,0.071969,-0.085675,-0.270662,-0.028253,0.211450,-0.003475,-0.013279,0.308046,-0.054171,-0.084518,-0.645705,-0.365544,0.272576,0.038077,0.324347,-0.262373,0.194564,-0.166024,-0.216599,-0.495061,-0.360772,-0.107433,0.160843,0.004156,0.350520,0.336259,-0.320826,-0.026436,0.281288,-0.069450,-0.395175,0.447457,0.195633,0.010929,0.388368,-0.007376,0.084649,0.020828,-0.003533,0.213375,0.304315,0.332782,0.001819,-0.218199,0.004409,0.192632,0.006071,0.332913,0.322364,-0.038040,0.295613,0.287182,0.225757,-0.100381,0.423295,-0.216515,-0.062527,-0.235613,0.118028,-0.009976,-0.046354,-0.023123,-0.038629,0.043494,0.022264,0.216058,-0.104683,-0.253446,0.059723,0.215651,-0.358690,0.293806,-0.239857,0.103995,0.185882,-0.083919,0.178035,-0.007614,0.038776,0.001078,0.209790,-0.351624,-0.103221,0.004165,0.148921,-0.001489,-0.316350,0.277890,0.000773,-0.061179,0.043913,-0.300433,-0.057987,0.064469,0.005094,0.027133,0.160864,-0.008530
28,10.980000,0.008523,-0.013829,-0.225448,0.067152,0.003215,0.027290,-0.283105,-0.420586,0.446347,-0.137768,-0.011270,-0.016142,-0.010632,0.203667,0.047070,-0.002477,-0.061139,-0.372627,0.345927,0.052298,0.108259,0.000234,-0.262875,-0.036521,-0.162613,0.054170,0.287952,-0.009510,0.201728,-0.198753,0.074419,-0.084845,-0.264113,-0.026737,0.206018,-0.003979,-0.011560,0.312220,-0.051104,-0.080883,-0.648195,-0.363353,0.269111,0.037206,0.331796,-0.250949,0.198538,-0.163386,-0.212303,-0.497739,-0.357335,-0.106209,0.154242,0.003368,0.353721,0.338746,-0.318975,-0.024864,0.279303,-0.068421,-0.395487,0.421823,0.197166,0.010347,0.375046,-0.007519,0.093659,0.018621,-0.003746,0.216610,0.294574,0.336479,0.001661,-0.219366,0.010128,0.195432,0.006333,0.326053,0.316287,-0.035660,0.293890,0.290798,0.230320,-0.102817,0.424774,-0.213073,-0.070361,-0.229153,0.119644,-0.010426,-0.046845,-0.023546,-0.046956,0.041312,0.020523,0.217101,-0.105216,-0.249234,0.049072,0.212274,-0.354594,0.295754,-0.237929,0.098891,0.186313,-0.086281,0.175177,-0.008048,0.036603,0.000338,0.204606,-0.343257,-0.106393,0.002665,0.146741,-0.000853,-0.311664,0.275714,0.000407,-0.059570,0.037469,-0.300793,-0.058121,0.060685,0.004268,0.017627,0.159982,-0.008358
29,11.000000,0.007650,-0.013503,-0.227015,0.068854,0.001972,0.027872,-0.269883,-0.415800,0.445411,-0.141454,-0.010226,-0.017025,-0.013401,0.204333,0.046370,-0.003058,-0.058107,-0.371468,0.345926,0.053210,0.107386,0.000259,-0.262492,-0.036151,-0.165936,0.047397,0.286735,-0.009839,0.195451,-0.200967,0.073793,-0.086180,-0.265741,-0.026848,0.206571,-0.004666,-0.013095,0.306629,-0.054033,-0.079734,-0.647289,-0.359740,0.270201,0.037640,0.330965,-0.256093,0.198766,-0.166260,-0.205277,-0.493032,-0.360435,-0.110214,0.155041,0.003133,0.354020,0.334432,-0.320783,-0.026504,0.279474,-0.069000,-0.394952,0.422475,0.191247,0.004174,0.384271,-0.007436,0.093033,0.019010,-0.004388,0.218512,0.299367,0.332242,0.001424,-0.221272,0.008579,0.199392,0.005555,0.325170,0.314883,-0.035632,0.289481,0.290154,0.235255,-0.099331,0.420308,-0.213724,-0.063963,-0.230131,0.118573,-0.010014,-0.046182,-0.024332,-0.042432,0.039420,0.023106,0.211452,-0.104642,-0.243577,0.051390,0.212032,-0.358857,0.302140,-0.237672,0.098328,0.183091,-0.090171,0.168539,-0.007642,0.038587,-0.000173,0.214390,-0.342189,-0.108397,0.003332,0.148764,-0.001727,-0.311765,0.281451,0.000676,-0.059509,0.040252,-0.301023,-0.066005,0.057942,0.004131,0.017239,0.157738,-0.007640
