inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015,v0016,v0017,v0018,v0019,v0020,v0021,v0022,v0023,v0024,v0025,v0026,v0027,v0028,v0029,v0030,v0031,v0032,v0033,v0034,v0035,v0036,v0037,v0038,v0039,v0040,v0041,v0042,v0043,v0044,v0045,v0046,v0047,v0048,v0049,v0050,v0051,v0052,v0053,v0054,v0055,v0056,v0057,v0058,v0059,v0060,v0061,v0062,v0063,v0064,v0065,v0066,v0067,v0068,v0069,v0070,v0071,v0072,v0073,v0074,v0075,v0076,v0077,v0078,v0079,v0080,v0081,v0082,v0083,v0084,v0085,v0086,v0087,v0088,v0089,v0090,v0091,v0092,v0093,v0094,v0095,v0096,v0097,v0098,v0099,v0100,v0101,v0102,v0103,v0104,v0105,v0106,v0107,v0108,v0109,v0110,v0111,v0112,v0113,v0114,v0115,v0116,v0117,v0118,v0119,v0120,v0121,v0122,v0123,v0124,v0125,v0126,v0127,v0128,v0129,v0130,v0131,v0132,v0133,v0134,v0135,v0136,v0137,v0138,v0139,v0140,v0141,v0142,v0143,v0144,v0145,v0146,v0147,v0148,v0149,v0150,v0151,v0152,v0153,v0154,v0155,v0156,v0157,v0158,v0159,v0160,v0161,v0162,v0163,v0164,v0165,v0166,v0167,v0168,v0169,v0170,v0171,v0172,v0173,v0174,v0175,v0176,v0177,v0178,v0179,v0180,v0181,v0182,v0183,v0184,v0185,v0186,v0187,v0188,v0189,v0190,v0191,v0192,v0193,v0194,v0195,v0196,v0197,v0198,v0199,v0200,v0201,v0202,v0203,v0204,v0205,v0206,v0207,v0208,v0209,v0210,v0211,v0212,v0213,v0214,v0215,v0216
11,10.640000,0.024517,-0.001265,0.010826,0.030835,-0.001979,0.012810,0.020340,0.001185,0.013196,-0.111584,0.006907,-0.993731,-0.111628,0.004566,-0.993740,-0.111928,0.002737,-0.993713,-0.000000,-0.000000,-0.000000,0.081179,-0.099839,0.091536,-0.149631,0.395197,0.337408,0.287558,0.419532,-0.618922,-0.586744,-0.802311,-0.762200,0.079504,-0.104557,0.091983,-0.153637,0.399874,0.334160,0.287157,0.418842,-0.624892,-0.587552,-0.808078,-0.768927,0.077952,-0.108419,0.092495,-0.154898,0.401661,0.331802,0.288439,0.417518,-0.624565,-0.588894,-0.804011,-0.769015,-0.005565,-0.012662,0.001407,-0.008653,0.008448,-0.007677,-0.001479,-0.001516,-0.008678,-0.012255,-0.011608,-0.015509,0.290073,0.400445,0.358066,0.361451,-0.003524,-0.012064,0.001102,-0.009639,0.011952,-0.006825,-0.000906,-0.001724,-0.014935,-0.009791,-0.012537,-0.016132,0.295389,0.406477,0.349866,0.362847,-0.001680,-0.007839,0.003117,-0.005883,0.007650,-0.007604,0.002246,-0.000202,-0.005907,0.001409,-0.002159,-0.012458,0.294412,0.409025,0.353108,0.358952,-0.056088,1.986348,-0.942749,-0.526571,1.385957,-1.605768,1.148098,1.805289,-1.271267,-1.284250,2.425139,-0.461253,2.435257,1.369547,1.948364,2.400076,-0.050828,1.994046,-0.942542,-0.531485,1.406718,-1.592491,1.141750,1.813704,-1.268579,-1.307233,2.440056,-0.489593,2.464555,1.402722,1.938633,2.421686,-0.040574,2.003518,-0.962748,-0.524849,1.421282,-1.588014,1.167257,1.827078,-1.201234,-1.331261,2.432616,-0.496007,2.443930,1.394758,1.874713,2.456003,-0.084524,-0.677600,-0.079868,0.215888,-0.828194,-0.146502,3.458591,-0.020219,-0.361049,-0.017769,0.220254,-0.503494,-0.994248,-0.631265,-0.524274,-0.108954,-0.122001,-0.997065,-0.774411,-0.203228,-0.919136,0.073207,-0.535201,-0.444391,0.102803,0.070453,0.010413,-0.039252,0.090871,0.065703,-0.166663,-0.791645,0.012660,0.017400,-0.978058,-0.983312,0.294382,-0.059956,-0.023154,0.122765,0.152591,-0.362923,-0.949955,-0.132968,-0.849603,-0.126915,-0.850810,-0.776584,0.131533,-0.995617,-0.025265,-0.819316,-0.020122,-0.097915,-0.864498,-0.116799,-0.788716,-0.250398,-0.030310,-0.065676,0.359393,-0.125984,-0.088898,-0.014746
12,10.660000,0.030835,-0.001979,0.012810,0.020340,0.001185,0.013196,0.025785,0.000318,0.012332,-0.111628,0.004566,-0.993740,-0.111928,0.002737,-0.993713,-0.111751,0.000963,-0.993736,-0.000000,-0.000000,-0.000000,0.079504,-0.104557,0.091983,-0.153637,0.399874,0.334160,0.287157,0.418842,-0.624892,-0.587552,-0.808078,-0.768927,0.077952,-0.108419,0.092495,-0.154898,0.401661,0.331802,0.288439,0.417518,-0.624565,-0.588894,-0.804011,-0.769015,0.076911,-0.111422,0.093870,-0.156044,0.403197,0.329928,0.288466,0.416476,-0.623610,-0.589583,-0.807530,-0.768763,-0.003524,-0.012064,0.001102,-0.009639,0.011952,-0.006825,-0.000906,-0.001724,-0.014935,-0.009791,-0.012537,-0.016132,0.295389,0.406477,0.349866,0.362847,-0.001680,-0.007839,0.003117,-0.005883,0.007650,-0.007604,0.002246,-0.000202,-0.005907,0.001409,-0.002159,-0.012458,0.294412,0.409025,0.353108,0.358952,-0.002917,-0.007158,0.003314,-0.001909,0.004465,-0.002736,-0.001101,-0.004079,0.003802,-0.001296,-0.006876,0.008094,0.290267,0.400714,0.354590,0.348284,-0.050828,1.994046,-0.942542,-0.531485,1.406718,-1.592491,1.141750,1.813704,-1.268579,-1.307233,2.440056,-0.489593,2.464555,1.402722,1.938633,2.421686,-0.040574,2.003518,-0.962748,-0.524849,1.421282,-1.588014,1.167257,1.827078,-1.201234,-1.331261,2.432616,-0.496007,2.443930,1.394758,1.874713,2.456003,-0.009352,1.970247,-1.003485,-0.539164,1.409646,-1.563661,1.093781,1.805701,-1.265479,-1.246669,2.396374,-0.642814,2.389335,1.378619,1.781268,2.484873,-0.045987,-0.673179,-0.097632,0.239057,-0.845670,-0.160600,3.569772,-0.034952,-0.356845,-0.313921,0.198390,-0.540428,-0.993099,-0.637668,-0.525004,-0.104054,-0.111235,-0.997122,-0.718929,-0.035655,-0.921185,0.120256,-0.516388,-0.427652,0.105526,0.050083,-0.002986,-0.047420,0.044026,0.058254,-0.151818,-0.797525,0.022706,0.038055,-0.978719,-0.981390,0.224805,-0.048638,0.004504,0.141325,0.165710,-0.360124,-0.944159,-0.074458,-0.854046,-0.143876,-0.874302,-0.786887,0.098196,-0.996334,-0.145517,-0.828278,-0.067103,-0.051307,-0.872686,-0.138957,-0.798969,-0.317619,-0.046873,-0.055943,0.522669,-0.147769,-0.104269,-0.017972
13,10.680000,0.020340,0.001185,0.013196,0.025785,0.000318,0.012332,0.018737,0.003407,0.003281,-0.111928,0.002737,-0.993713,-0.111751,0.000963,-0.993736,-0.111625,-0.000242,-0.993750,-0.000000,-0.000000,-0.000000,0.077952,-0.108419,0.092495,-0.154898,0.401661,0.331802,0.288439,0.417518,-0.624565,-0.588894,-0.804011,-0.769015,0.076911,-0.111422,0.093870,-0.156044,0.403197,0.329928,0.288466,0.416476,-0.623610,-0.589583,-0.807530,-0.768763,0.077479,-0.113136,0.095052,-0.158028,0.408095,0.327849,0.289594,0.417570,-0.626731,-0.588853,-0.801924,-0.773047,-0.001680,-0.007839,0.003117,-0.005883,0.007650,-0.007604,0.002246,-0.000202,-0.005907,0.001409,-0.002159,-0.012458,0.294412,0.409025,0.353108,0.358952,-0.002917,-0.007158,0.003314,-0.001909,0.004465,-0.002736,-0.001101,-0.004079,0.003802,-0.001296,-0.006876,0.008094,0.290267,0.400714,0.354590,0.348284,0.001582,-0.004207,0.003907,-0.006031,0.014032,-0.004934,-0.000099,0.003668,-0.009907,0.002255,-0.001604,-0.013703,0.289556,0.395041,0.360925,0.343787,-0.040574,2.003518,-0.962748,-0.524849,1.421282,-1.588014,1.167257,1.827078,-1.201234,-1.331261,2.432616,-0.496007,2.443930,1.394758,1.874713,2.456003,-0.009352,1.970247,-1.003485,-0.539164,1.409646,-1.563661,1.093781,1.805701,-1.265479,-1.246669,2.396374,-0.642814,2.389335,1.378619,1.781268,2.484873,-0.018813,1.916759,-1.020249,-0.516360,1.404854,-1.636465,1.013244,1.756606,-1.413801,-1.157434,2.376863,-0.719654,2.317024,1.339723,1.733713,2.462054,-0.097858,-0.701163,-0.099873,0.200181,-0.824359,-0.149635,3.323155,-0.016458,-0.346217,-0.219892,0.164999,-0.505539,-0.994961,-0.647843,-0.515294,-0.095767,-0.136304,-0.997253,-0.768075,-0.165892,-0.923662,0.148584,-0.536762,-0.458626,0.094015,0.096355,-0.022010,-0.051590,0.061278,0.045061,-0.107558,-0.791882,0.023870,0.047253,-0.979084,-0.986923,0.235621,-0.049138,0.001958,0.167677,0.168643,-0.433399,-0.960146,-0.170206,-0.853031,-0.110707,-0.889009,-0.788821,0.097552,-0.995531,-0.028232,-0.825444,-0.016402,-0.129494,-0.874478,-0.095130,-0.788808,-0.301369,-0.059805,-0.068070,0.477174,-0.135992,-0.095425,-0.033288
14,10.700000,0.025785,0.000318,0.012332,0.018737,0.003407,0.003281,0.007375,-0.001917,0.002891,-0.111751,0.000963,-0.993736,-0.111625,-0.000242,-0.993750,-0.111564,-0.000910,-0.993757,-0.000000,-0.000000,-0.000000,0.076911,-0.111422,0.093870,-0.156044,0.403197,0.329928,0.288466,0.416476,-0.623610,-0.589583,-0.807530,-0.768763,0.077479,-0.113136,0.095052,-0.158028,0.408095,0.327849,0.289594,0.417570,-0.626731,-0.588853,-0.801924,-0.773047,0.077968,-0.114750,0.097310,-0.157602,0.411076,0.326688,0.290151,0.417062,-0.625012,-0.589713,-0.799578,-0.771222,-0.002917,-0.007158,0.003314,-0.001909,0.004465,-0.002736,-0.001101,-0.004079,0.003802,-0.001296,-0.006876,0.008094,0.290267,0.400714,0.354590,0.348284,0.001582,-0.004207,0.003907,-0.006031,0.014032,-0.004934,-0.000099,0.003668,-0.009907,0.002255,-0.001604,-0.013703,0.289556,0.395041,0.360925,0.343787,0.003553,-0.001986,0.002679,-0.001584,0.015531,-0.004998,0.005817,0.002683,-0.006193,0.020823,0.043157,-0.005459,0.283561,0.399632,0.373697,0.345607,-0.009352,1.970247,-1.003485,-0.539164,1.409646,-1.563661,1.093781,1.805701,-1.265479,-1.246669,2.396374,-0.642814,2.389335,1.378619,1.781268,2.484873,-0.018813,1.916759,-1.020249,-0.516360,1.404854,-1.636465,1.013244,1.756606,-1.413801,-1.157434,2.376863,-0.719654,2.317024,1.339723,1.733713,2.462054,-0.021765,1.953775,-0.927498,-0.539813,1.386411,-1.647840,1.024254,1.769154,-1.410444,-1.116292,2.330338,-0.770369,2.330885,1.289242,1.782196,2.391768,-0.103893,-0.687821,-0.114519,0.239217,-0.816427,-0.116589,3.303796,-0.027351,-0.322114,-0.226609,0.197671,-0.482496,-0.994393,-0.639293,-0.512501,-0.123614,-0.122146,-0.996928,-0.784677,-0.296159,-0.912961,0.063997,-0.512573,-0.471746,0.094493,0.028843,-0.018615,-0.067805,0.025603,0.046795,-0.101294,-0.780766,0.017291,0.028991,-0.978227,-0.985653,0.294299,-0.042940,-0.024635,0.044973,0.122389,-0.425768,-0.950817,-0.100024,-0.859431,-0.094029,-0.848364,-0.808192,0.079643,-0.995606,-0.120241,-0.843069,-0.019738,-0.114784,-0.878618,-0.120460,-0.801912,-0.246368,-0.012279,-0.073317,0.511392,-0.132361,-0.079249,-0.032279
15,10.720000,0.018737,0.003407,0.003281,0.007375,-0.001917,0.002891,0.004107,-0.000112,0.008163,-0.111625,-0.000242,-0.993750,-0.111564,-0.000910,-0.993757,-0.111650,-0.000808,-0.993747,-0.000000,-0.000000,-0.000000,0.077479,-0.113136,0.095052,-0.158028,0.408095,0.327849,0.289594,0.417570,-0.626731,-0.588853,-0.801924,-0.773047,0.077968,-0.114750,0.097310,-0.157602,0.411076,0.326688,0.290151,0.417062,-0.625012,-0.589713,-0.799578,-0.771222,0.078989,-0.115686,0.100382,-0.158224,0.414610,0.325303,0.291766,0.418182,-0.623646,-0.587954,-0.800077,-0.775822,0.001582,-0.004207,0.003907,-0.006031,0.014032,-0.004934,-0.000099,0.003668,-0.009907,0.002255,-0.001604,-0.013703,0.289556,0.395041,0.360925,0.343787,0.003553,-0.001986,0.002679,-0.001584,0.015531,-0.004998,0.005817,0.002683,-0.006193,0.020823,0.043157,-0.005459,0.283561,0.399632,0.373697,0.345607,0.002897,-0.001376,0.007759,-0.002158,0.014302,-0.007383,0.004533,0.002497,-0.005103,0.026524,-0.012247,-0.013534,0.276264,0.392648,0.354643,0.353670,-0.018813,1.916759,-1.020249,-0.516360,1.404854,-1.636465,1.013244,1.756606,-1.413801,-1.157434,2.376863,-0.719654,2.317024,1.339723,1.733713,2.462054,-0.021765,1.953775,-0.927498,-0.539813,1.386411,-1.647840,1.024254,1.769154,-1.410444,-1.116292,2.330338,-0.770369,2.330885,1.289242,1.782196,2.391768,-0.047029,1.870606,-0.940222,-0.587190,1.311929,-1.690256,0.891490,1.726478,-1.590570,-0.935676,2.195912,-1.158413,2.250885,1.210862,1.818646,2.261689,-0.113396,-0.534501,-0.141553,0.193786,-0.821067,-0.119291,3.316940,0.014936,-0.316830,-0.159185,0.196608,-0.472047,-0.995286,-0.638147,-0.530472,-0.114112,-0.150390,-0.997469,-0.670897,-0.043162,-0.913998,0.102501,-0.525005,-0.470035,0.083191,0.024692,-0.021153,-0.071437,0.057083,0.047913,-0.101618,-0.762943,0.012077,0.037616,-0.976687,-0.985526,0.179004,-0.084667,-0.031586,0.095879,0.141254,-0.429621,-0.955858,-0.147306,-0.834807,-0.105599,-0.894509,-0.792204,0.070824,-0.995132,0.010534,-0.819725,0.003533,-0.121724,-0.879922,-0.095068,-0.798566,-0.277029,-0.019816,-0.074994,0.531374,-0.156819,-0.067111,-0.026975
16,10.740000,0.007375,-0.001917,0.002891,0.004107,-0.000112,0.008163,-0.011592,-0.014152,0.009879,-0.111564,-0.000910,-0.993757,-0.111650,-0.000808,-0.993747,-0.112526,-0.000631,-0.993649,-0.000000,-0.000000,-0.000000,0.077968,-0.114750,0.097310,-0.157602,0.411076,0.326688,0.290151,0.417062,-0.625012,-0.589713,-0.799578,-0.771222,0.078989,-0.115686,0.100382,-0.158224,0.414610,0.325303,0.291766,0.418182,-0.623646,-0.587954,-0.800077,-0.775822,0.079908,-0.117214,0.102963,-0.156930,0.418559,0.325268,0.294701,0.418505,-0.621855,-0.589507,-0.798952,-0.776519,0.003553,-0.001986,0.002679,-0.001584,0.015531,-0.004998,0.005817,0.002683,-0.006193,0.020823,0.043157,-0.005459,0.283561,0.399632,0.373697,0.345607,0.002897,-0.001376,0.007759,-0.002158,0.014302,-0.007383,0.004533,0.002497,-0.005103,0.026524,-0.012247,-0.013534,0.276264,0.392648,0.354643,0.353670,0.003751,-0.002589,0.007209,0.000785,0.010462,0.000887,0.008824,0.003533,0.005040,-0.010035,0.006891,-0.012949,0.270729,0.377868,0.356747,0.359411,-0.021765,1.953775,-0.927498,-0.539813,1.386411,-1.647840,1.024254,1.769154,-1.410444,-1.116292,2.330338,-0.770369,2.330885,1.289242,1.782196,2.391768,-0.047029,1.870606,-0.940222,-0.587190,1.311929,-1.690256,0.891490,1.726478,-1.590570,-0.935676,2.195912,-1.158413,2.250885,1.210862,1.818646,2.261689,0.008422,1.885065,-0.892611,-0.575147,1.340396,-1.637927,0.924473,1.729093,-1.578411,-0.950129,2.236782,-1.061889,2.211408,1.199109,1.844384,2.275726,-0.092860,-0.559710,-0.128296,0.261755,-0.835506,-0.117254,3.442315,-0.021563,-0.335089,-0.150917,0.211052,-0.466850,-0.994162,-0.594683,-0.507282,-0.090029,-0.134947,-0.997531,-0.664216,-0.185337,-0.922384,0.073212,-0.509913,-0.460242,0.127977,0.002173,0.021792,-0.047500,0.057960,0.024291,-0.063680,-0.759007,0.015585,-0.002192,-0.976623,-0.983769,0.293844,-0.056256,-0.034175,0.064612,0.110894,-0.402142,-0.944002,-0.132837,-0.786560,-0.104185,-0.858900,-0.783137,0.074843,-0.995149,0.151320,-0.822998,-0.027664,-0.087621,-0.878475,-0.127190,-0.791532,-0.261423,-0.009103,-0.075137,0.566913,-0.147225,-0.069697,-0.012305
17,10.760000,0.004107,-0.000112,0.008163,-0.011592,-0.014152,0.009879,0.005020,-0.025890,0.016500,-0.111650,-0.000808,-0.993747,-0.112526,-0.000631,-0.993649,-0.114091,-0.000691,-0.993470,-0.000000,-0.000000,-0.000000,0.078989,-0.115686,0.100382,-0.158224,0.414610,0.325303,0.291766,0.418182,-0.623646,-0.587954,-0.800077,-0.775822,0.079908,-0.117214,0.102963,-0.156930,0.418559,0.325268,0.294701,0.418505,-0.621855,-0.589507,-0.798952,-0.776519,0.081191,-0.118731,0.106289,-0.155905,0.425464,0.325781,0.297297,0.418440,-0.624309,-0.587322,-0.802206,-0.777087,0.002897,-0.001376,0.007759,-0.002158,0.014302,-0.007383,0.004533,0.002497,-0.005103,0.026524,-0.012247,-0.013534,0.276264,0.392648,0.354643,0.353670,0.003751,-0.002589,0.007209,0.000785,0.010462,0.000887,0.008824,0.003533,0.005040,-0.010035,0.006891,-0.012949,0.270729,0.377868,0.356747,0.359411,0.002748,-0.005607,0.008542,0.003211,0.018641,0.002921,0.005549,-0.000387,-0.007998,-0.002793,-0.009321,0.001568,0.278334,0.368708,0.353546,0.362469,-0.047029,1.870606,-0.940222,-0.587190,1.311929,-1.690256,0.891490,1.726478,-1.590570,-0.935676,2.195912,-1.158413,2.250885,1.210862,1.818646,2.261689,0.008422,1.885065,-0.892611,-0.575147,1.340396,-1.637927,0.924473,1.729093,-1.578411,-0.950129,2.236782,-1.061889,2.211408,1.199109,1.844384,2.275726,-0.008147,1.931435,-0.836192,-0.557745,1.342873,-1.651044,0.954324,1.730283,-1.565161,-1.025116,2.258384,-1.058546,2.165372,1.256387,1.817410,2.285084,-0.075133,-0.619179,-0.150952,0.270986,-0.835583,-0.131992,3.417450,-0.027705,-0.336105,-0.169279,0.210139,-0.504374,-0.993492,-0.595456,-0.528008,-0.076896,-0.159050,-0.997164,-0.699995,-0.271646,-0.921968,0.096008,-0.512442,-0.452271,0.167196,-0.018508,0.004087,-0.035560,0.043319,0.044580,-0.059913,-0.757115,0.038627,0.031596,-0.976285,-0.983414,0.272318,-0.034059,-0.057031,0.097938,0.078913,-0.404637,-0.933570,-0.174697,-0.782752,-0.095023,-0.859989,-0.776234,0.107156,-0.994250,0.167955,-0.829316,-0.017190,-0.079118,-0.886937,-0.126495,-0.795998,-0.268389,0.000072,-0.081804,0.678636,-0.160322,-0.066667,-0.037630
18,10.780000,-0.011592,-0.014152,0.009879,0.005020,-0.025890,0.016500,-0.014049,-0.021336,0.011533,-0.112526,-0.000631,-0.993649,-0.114091,-0.000691,-0.993470,-0.115802,0.000349,-0.993272,-0.000000,-0.000000,-0.000000,0.079908,-0.117214,0.102963,-0.156930,0.418559,0.325268,0.294701,0.418505,-0.621855,-0.589507,-0.798952,-0.776519,0.081191,-0.118731,0.106289,-0.155905,0.425464,0.325781,0.297297,0.418440,-0.624309,-0.587322,-0.802206,-0.777087,0.082729,-0.119593,0.109253,-0.155806,0.428673,0.326552,0.301239,0.420642,-0.621784,-0.583996,-0.800936,-0.783488,0.003751,-0.002589,0.007209,0.000785,0.010462,0.000887,0.008824,0.003533,0.005040,-0.010035,0.006891,-0.012949,0.270729,0.377868,0.356747,0.359411,0.002748,-0.005607,0.008542,0.003211,0.018641,0.002921,0.005549,-0.000387,-0.007998,-0.002793,-0.009321,0.001568,0.278334,0.368708,0.353546,0.362469,0.005584,-0.002697,0.008965,-0.000297,0.013830,0.005219,0.010200,0.005473,-0.004866,-0.007874,-0.009017,-0.017662,0.285108,0.361960,0.354565,0.359119,0.008422,1.885065,-0.892611,-0.575147,1.340396,-1.637927,0.924473,1.729093,-1.578411,-0.950129,2.236782,-1.061889,2.211408,1.199109,1.844384,2.275726,-0.008147,1.931435,-0.836192,-0.557745,1.342873,-1.651044,0.954324,1.730283,-1.565161,-1.025116,2.258384,-1.058546,2.165372,1.256387,1.817410,2.285084,-0.005293,1.902817,-0.855205,-0.550499,1.356068,-1.690273,0.973163,1.707942,-1.533841,-1.069653,2.302069,-1.035866,2.133229,1.275475,1.753788,2.318530,-0.075133,-0.619179,-0.150952,0.270986,-0.835583,-0.131992,3.417450,-0.027705,-0.336105,-0.169279,0.210139,-0.504374,-0.993492,-0.595456,-0.528008,-0.076896,-0.159050,-0.997164,-0.699995,-0.271646,-0.921968,0.096008,-0.512442,-0.452271,0.167196,-0.018508,0.004087,-0.035560,0.043319,0.044580,-0.059913,-0.757115,0.038627,0.031596,-0.976285,-0.983414,0.272318,-0.034059,-0.057031,0.097938,0.078913,-0.404637,-0.933570,-0.174697,-0.782752,-0.095023,-0.859989,-0.776234,0.107156,-0.994250,0.167955,-0.829316,-0.017190,-0.079118,-0.886937,-0.126495,-0.795998,-0.268389,0.000072,-0.081804,0.678636,-0.160322,-0.066667,-0.037630
19,10.800000,0.005020,-0.025890,0.016500,-0.014049,-0.021336,0.011533,-0.003130,-0.020537,0.015117,-0.114091,-0.000691,-0.993470,-0.115802,0.000349,-0.993272,-0.117510,0.000672,-0.993071,-0.000000,-0.000000,-0.000000,0.081191,-0.118731,0.106289,-0.155905,0.425464,0.325781,0.297297,0.418440,-0.624309,-0.587322,-0.802206,-0.777087,0.082729,-0.119593,0.109253,-0.155806,0.428673,0.326552,0.301239,0.420642,-0.621784,-0.583996,-0.800936,-0.783488,0.083262,-0.121247,0.112527,-0.154838,0.431252,0.327381,0.304295,0.420456,-0.620027,-0.580650,-0.806663,-0.783056,0.002748,-0.005607,0.008542,0.003211,0.018641,0.002921,0.005549,-0.000387,-0.007998,-0.002793,-0.009321,0.001568,0.278334,0.368708,0.353546,0.362469,0.005584,-0.002697,0.008965,-0.000297,0.013830,0.005219,0.010200,0.005473,-0.004866,-0.007874,-0.009017,-0.017662,0.285108,0.361960,0.354565,0.359119,0.000494,-0.005045,0.007814,-0.000221,0.004910,0.002346,0.006197,0.002495,0.005369,0.000925,-0.014147,-0.007488,0.286100,0.364966,0.350782,0.356252,-0.008147,1.931435,-0.836192,-0.557745,1.342873,-1.651044,0.954324,1.730283,-1.565161,-1.025116,2.258384,-1.058546,2.165372,1.256387,1.817410,2.285084,-0.005293,1.902817,-0.855205,-0.550499,1.356068,-1.690273,0.973163,1.707942,-1.533841,-1.069653,2.302069,-1.035866,2.133229,1.275475,1.753788,2.318530,-0.006534,1.942648,-0.772992,-0.573316,1.356094,-1.688640,1.027351,1.749563,-1.463117,-1.151479,2.325474,-0.966471,2.207970,1.312821,1.778287,2.333665,-0.103499,-0.281616,-0.120520,0.267458,-0.812053,-0.108055,3.385262,-0.041076,-0.327011,-0.121709,0.201147,-0.467483,-0.994497,-0.615296,-0.516694,-0.098356,-0.193145,-0.997446,-0.608896,-0.282678,-0.914809,0.112580,-0.537670,-0.457032,0.086601,0.045246,-0.044501,-0.039462,0.057677,0.049405,-0.002429,-0.734536,0.058433,0.103777,-0.973687,-0.985663,0.484471,-0.048678,-0.069419,0.058198,0.094687,-0.422732,-0.952723,-0.168133,-0.763901,-0.082811,-0.873645,-0.768810,0.116445,-0.995032,0.176513,-0.850717,0.002827,-0.111466,-0.898833,-0.086047,-0.796935,-0.243475,-0.052432,-0.069555,0.663776,-0.176055,-0.088076,-0.030602
20,10.820000,-0.014049,-0.021336,0.011533,-0.003130,-0.020537,0.015117,0.003770,-0.019269,0.012919,-0.115802,0.000349,-0.993272,-0.117510,0.000672,-0.993071,-0.119231,0.001357,-0.992866,-0.000000,-0.000000,-0.000000,0.082729,-0.119593,0.109253,-0.155806,0.428673,0.326552,0.301239,0.420642,-0.621784,-0.583996,-0.800936,-0.783488,0.083262,-0.121247,0.112527,-0.154838,0.431252,0.327381,0.304295,0.420456,-0.620027,-0.580650,-0.806663,-0.783056,0.084427,-0.122855,0.114347,-0.155711,0.435126,0.326672,0.307518,0.421463,-0.621393,-0.577911,-0.804282,-0.787871,0.005584,-0.002697,0.008965,-0.000297,0.013830,0.005219,0.010200,0.005473,-0.004866,-0.007874,-0.009017,-0.017662,0.285108,0.361960,0.354565,0.359119,0.000494,-0.005045,0.007814,-0.000221,0.004910,0.002346,0.006197,0.002495,0.005369,0.000925,-0.014147,-0.007488,0.286100,0.364966,0.350782,0.356252,0.001322,-0.003525,0.005397,-0.004211,0.009802,-0.006068,0.005503,0.001883,-0.005469,0.031447,-0.009831,-0.012805,0.297779,0.384208,0.357195,0.360000,-0.005293,1.902817,-0.855205,-0.550499,1.356068,-1.690273,0.973163,1.707942,-1.533841,-1.069653,2.302069,-1.035866,2.133229,1.275475,1.753788,2.318530,-0.006534,1.942648,-0.772992,-0.573316,1.356094,-1.688640,1.027351,1.749563,-1.463117,-1.151479,2.325474,-0.966471,2.207970,1.312821,1.778287,2.333665,0.006355,1.926074,-0.766525,-0.559164,1.374828,-1.698085,1.009147,1.760685,-1.493164,-1.173114,2.363848,-0.940190,2.298851,1.343749,1.826109,2.378732,-0.097967,-0.441850,-0.164436,0.277764,-0.825842,-0.046697,3.055092,-0.016843,-0.338242,-0.250668,0.188225,-0.518621,-0.994676,-0.664432,-0.559982,-0.130990,-0.216982,-0.997776,-0.648811,-0.394700,-0.909347,0.104925,-0.533475,-0.431497,0.127119,0.010968,-0.078506,-0.071510,-0.001717,0.029399,0.022680,-0.721653,0.038526,0.071506,-0.979188,-0.982551,0.336028,-0.014930,-0.054752,0.021421,0.061719,-0.438521,-0.912683,-0.075023,-0.792497,-0.030964,-0.868782,-0.780511,0.069546,-0.994709,0.075462,-0.848483,-0.057214,-0.092946,-0.905199,-0.072093,-0.794806,-0.290386,0.014610,-0.035121,0.800023,-0.135335,-0.053611,-0.038578
