inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015,v0016,v0017,v0018,v0019,v0020,v0021,v0022,v0023,v0024,v0025,v0026,v0027,v0028,v0029,v0030,v0031,v0032,v0033,v0034,v0035,v0036,v0037,v0038,v0039,v0040,v0041,v0042,v0043,v0044,v0045,v0046,v0047,v0048,v0049,v0050,v0051,v0052,v0053,v0054,v0055,v0056,v0057,v0058,v0059,v0060,v0061,v0062,v0063,v0064,v0065,v0066,v0067,v0068,v0069,v0070,v0071,v0072,v0073,v0074,v0075,v0076,v0077,v0078,v0079,v0080,v0081,v0082,v0083,v0084,v0085,v0086,v0087,v0088,v0089,v0090,v0091,v0092,v0093,v0094,v0095,v0096,v0097,v0098,v0099,v0100,v0101,v0102,v0103,v0104,v0105,v0106,v0107,v0108,v0109,v0110,v0111,v0112,v0113,v0114,v0115,v0116,v0117,v0118,v0119,v0120,v0121,v0122,v0123,v0124,v0125,v0126,v0127
11,10.920000,0.012484,-0.058415,-0.017566,-0.016634,0.021606,0.001196,-0.345259,-0.224242,0.263353,0.112921,-0.074790,-0.281660,-0.132401,0.059580,-0.018276,-0.033089,0.089552,-0.380466,0.024049,0.187178,-0.002119,0.050272,-0.171847,-0.058918,-0.254789,0.151636,0.079383,0.032537,0.024161,-0.192829,0.003890,0.036281,-0.243338,-0.058702,0.246434,0.019608,-0.319545,0.406202,0.090282,-0.288277,0.575690,0.288868,0.315343,-0.054289,-0.085585,-0.164550,-0.136735,-0.029168,-0.049896,-0.287048,-0.345573,-0.032915,0.024226,0.008290,0.310413,0.255563,-0.265823,0.089462,0.305256,0.057245,-0.316170,-0.008145,0.194976,0.126407,0.025977,0.140414,0.154729,0.003165,0.213140,-0.092933,0.277489,0.102136,0.181582,-0.222327,-0.011738,0.059205,-0.125644,0.048415,0.021355,-0.101401,0.143130,0.349542,0.202739,0.119832,0.443541,0.452386,-0.205918,-0.366864,0.160283,0.007659,-0.194717,0.015417,-0.193042,-0.052927,0.030351,0.277495,0.274927,-0.364949,0.003154,-0.032744,-0.322494,-0.437531,-0.226105,-0.141314,0.159398,-0.192104,0.163833,-0.120503,0.094771,-0.023673,0.081106,-0.256486,-0.112839,-0.096438,0.110162,0.068505,-0.312570,0.281851,0.007170,0.001627,-0.144680,0.167411,-0.053589,0.239171,0.019434,0.058759,0.065070,0.092796
12,10.940000,0.012746,-0.057908,-0.018012,-0.015539,0.021369,0.001208,-0.345287,-0.224465,0.263776,0.112499,-0.075707,-0.281716,-0.133669,0.060586,-0.017809,-0.033143,0.089229,-0.381172,0.023753,0.187678,-0.002122,0.051911,-0.171799,-0.060178,-0.253257,0.152085,0.079663,0.032600,0.022441,-0.192931,0.004651,0.037043,-0.243475,-0.058716,0.245366,0.018846,-0.320113,0.406049,0.090538,-0.286482,0.576153,0.287567,0.314798,-0.054353,-0.085184,-0.163393,-0.138624,-0.028360,-0.050075,-0.287699,-0.345871,-0.033032,0.024605,0.008251,0.311881,0.255004,-0.265378,0.088906,0.303828,0.058573,-0.315232,-0.005294,0.195188,0.126255,0.025836,0.140312,0.154362,0.003176,0.213748,-0.093190,0.278967,0.102836,0.181188,-0.222708,-0.012568,0.059569,-0.125636,0.048363,0.021333,-0.100972,0.141754,0.349690,0.203258,0.120412,0.443636,0.452816,-0.204883,-0.367807,0.161245,0.007677,-0.194494,0.015688,-0.190777,-0.055165,0.030357,0.276831,0.274280,-0.364283,0.003168,-0.032548,-0.322855,-0.435953,-0.227564,-0.139777,0.159599,-0.190831,0.163004,-0.119757,0.094777,-0.023527,0.081627,-0.256943,-0.113537,-0.096997,0.111026,0.067437,-0.312182,0.282002,0.007263,0.002413,-0.143838,0.165734,-0.054949,0.239495,0.019903,0.058960,0.065252,0.091819
13,10.960000,0.013839,-0.056788,-0.017300,-0.015701,0.021499,0.001151,-0.343813,-0.220600,0.261695,0.112673,-0.073950,-0.283196,-0.132264,0.059589,-0.017037,-0.033525,0.086936,-0.380462,0.023818,0.185443,-0.000528,0.053639,-0.171152,-0.061217,-0.251219,0.153118,0.081210,0.033514,0.021469,-0.192228,0.004186,0.035864,-0.243822,-0.060357,0.245825,0.020842,-0.320917,0.405888,0.090165,-0.287016,0.574636,0.285744,0.314890,-0.052128,-0.085728,-0.159623,-0.137096,-0.027887,-0.049882,-0.285890,-0.345402,-0.032612,0.026720,0.007918,0.307649,0.253312,-0.263362,0.087566,0.304071,0.059101,-0.316212,-0.015360,0.196122,0.125005,0.024953,0.140747,0.152439,0.003225,0.212738,-0.092447,0.279630,0.105492,0.182026,-0.221674,-0.013909,0.057026,-0.125005,0.047250,0.021397,-0.100438,0.142741,0.352098,0.202486,0.119352,0.442909,0.450539,-0.204071,-0.368235,0.161955,0.007297,-0.195537,0.015147,-0.190953,-0.054016,0.031210,0.274012,0.278393,-0.360358,0.002734,-0.033509,-0.325108,-0.436682,-0.225745,-0.145741,0.161519,-0.191511,0.165390,-0.120499,0.097668,-0.023037,0.079244,-0.257357,-0.108477,-0.100372,0.109943,0.067071,-0.312616,0.279814,0.007181,0.000350,-0.143526,0.164328,-0.052809,0.235258,0.022279,0.059234,0.065609,0.089606
14,10.980000,0.009606,-0.056475,-0.017896,-0.015457,0.017928,0.001182,-0.344827,-0.229390,0.268106,0.115923,-0.080058,-0.283705,-0.131137,0.054756,-0.017291,-0.032952,0.091408,-0.380412,0.024716,0.189394,-0.000649,0.052637,-0.174920,-0.056829,-0.252122,0.146933,0.082699,0.031209,0.019515,-0.195264,0.007257,0.031063,-0.243537,-0.059468,0.244588,0.020204,-0.315381,0.402728,0.092631,-0.278543,0.573601,0.290080,0.312280,-0.056117,-0.086172,-0.163847,-0.137626,-0.028253,-0.051945,-0.287903,-0.343564,-0.034576,0.025970,0.007916,0.310267,0.250992,-0.264075,0.085761,0.305923,0.057209,-0.317773,0.017572,0.196594,0.124433,0.026973,0.139045,0.153785,0.003164,0.207478,-0.093164,0.276331,0.100833,0.183497,-0.225131,-0.013755,0.058068,-0.128499,0.047230,0.021377,-0.098124,0.145173,0.352270,0.202525,0.119682,0.447530,0.451903,-0.206629,-0.368985,0.162353,0.007856,-0.193114,0.016211,-0.189094,-0.051734,0.031844,0.271571,0.272312,-0.361621,0.002740,-0.030072,-0.320827,-0.432835,-0.227707,-0.141777,0.159652,-0.194806,0.159040,-0.120838,0.096921,-0.022157,0.079668,-0.257254,-0.115339,-0.094203,0.111645,0.063914,-0.312311,0.282146,0.007495,0.003448,-0.144796,0.170292,-0.055822,0.237399,0.018002,0.054928,0.062130,0.092316
15,11.000000,0.008030,-0.057511,-0.016551,-0.016064,0.017038,0.001203,-0.342688,-0.230989,0.267771,0.115603,-0.079009,-0.285097,-0.132265,0.054568,-0.016265,-0.033710,0.091143,-0.380566,0.024812,0.187837,0.000507,0.050464,-0.173898,-0.057585,-0.252594,0.146927,0.086580,0.029737,0.021126,-0.192732,0.007519,0.027249,-0.244446,-0.058560,0.243473,0.020776,-0.316480,0.405120,0.092437,-0.282030,0.574062,0.293444,0.312705,-0.057334,-0.085419,-0.159982,-0.139983,-0.028071,-0.052795,-0.285574,-0.343936,-0.036164,0.025467,0.008069,0.308438,0.251385,-0.261612,0.086268,0.304467,0.057341,-0.318105,0.012163,0.197116,0.123366,0.027741,0.137330,0.152138,0.002969,0.199571,-0.092415,0.275221,0.099099,0.178202,-0.226131,-0.015101,0.058691,-0.128151,0.047974,0.021861,-0.098902,0.143626,0.349393,0.202704,0.115425,0.446475,0.449903,-0.206855,-0.364172,0.161356,0.008715,-0.194669,0.015952,-0.187050,-0.052751,0.031557,0.272643,0.270775,-0.362096,0.002672,-0.028672,-0.318892,-0.436062,-0.226390,-0.144545,0.159579,-0.192126,0.154981,-0.121033,0.098330,-0.022266,0.077438,-0.256599,-0.113089,-0.094182,0.110251,0.061462,-0.310545,0.279922,0.007455,0.002641,-0.142797,0.173507,-0.057284,0.240020,0.016031,0.054519,0.064082,0.091518
16,11.020000,0.009986,-0.057897,-0.019080,-0.016636,0.021181,0.001270,-0.342110,-0.227497,0.264215,0.113874,-0.080497,-0.281440,-0.134763,0.060212,-0.017751,-0.032655,0.089088,-0.377843,0.024316,0.188382,-0.000196,0.047193,-0.174406,-0.057662,-0.249321,0.147535,0.083343,0.031309,0.022163,-0.195403,0.006638,0.033910,-0.244385,-0.059017,0.249018,0.020125,-0.318505,0.404742,0.090155,-0.286432,0.577032,0.292773,0.313248,-0.056573,-0.084528,-0.160772,-0.139795,-0.030700,-0.051351,-0.286912,-0.345465,-0.035579,0.026432,0.008805,0.310388,0.252243,-0.262448,0.090495,0.304946,0.056455,-0.315117,-0.000065,0.196198,0.122637,0.027902,0.141158,0.151773,0.003216,0.209604,-0.091664,0.278401,0.099059,0.182868,-0.224553,-0.014220,0.058864,-0.126022,0.048998,0.022744,-0.097257,0.148225,0.350803,0.202483,0.117934,0.445404,0.452531,-0.203461,-0.366606,0.160295,0.007932,-0.194650,0.016785,-0.186214,-0.053824,0.031414,0.276012,0.268488,-0.364732,0.002990,-0.027833,-0.320781,-0.434130,-0.228057,-0.136971,0.159514,-0.190387,0.162039,-0.120316,0.100918,-0.022183,0.080436,-0.258713,-0.111803,-0.095412,0.113101,0.062821,-0.311877,0.283553,0.007247,0.001699,-0.142737,0.165504,-0.058285,0.240263,0.018463,0.056224,0.065215,0.090672
17,11.040000,0.008030,-0.056444,-0.015608,-0.016729,0.018786,0.001218,-0.342657,-0.228941,0.263813,0.114526,-0.080169,-0.281002,-0.131856,0.055925,-0.016364,-0.033436,0.089185,-0.379161,0.024803,0.187194,0.001431,0.047942,-0.172648,-0.057166,-0.250982,0.147910,0.083935,0.031344,0.019826,-0.193812,0.006885,0.029211,-0.244325,-0.057939,0.247503,0.021670,-0.312950,0.405960,0.091531,-0.282562,0.572329,0.291290,0.313402,-0.057779,-0.088965,-0.159909,-0.139651,-0.024466,-0.052101,-0.285856,-0.343375,-0.036992,0.024495,0.008527,0.307807,0.250342,-0.262441,0.090941,0.303969,0.058291,-0.317439,0.005448,0.195838,0.120949,0.026563,0.140096,0.151682,0.003173,0.204376,-0.091003,0.277016,0.100401,0.180607,-0.225474,-0.012113,0.058035,-0.128407,0.048366,0.022002,-0.097061,0.146521,0.351397,0.201182,0.117093,0.447236,0.453813,-0.202930,-0.365939,0.160898,0.008371,-0.196028,0.016684,-0.187731,-0.055643,0.031819,0.273425,0.273192,-0.362404,0.002766,-0.030993,-0.321183,-0.434115,-0.226856,-0.144406,0.160178,-0.190423,0.159370,-0.119749,0.098866,-0.021293,0.079419,-0.256240,-0.112973,-0.097753,0.111531,0.059690,-0.310605,0.282912,0.006899,0.003441,-0.141049,0.172771,-0.059718,0.239998,0.016017,0.056538,0.064155,0.091794
18,11.060000,0.008678,-0.057267,-0.015532,-0.019374,0.019526,0.001139,-0.340905,-0.228652,0.265654,0.115273,-0.079408,-0.281844,-0.130065,0.057705,-0.018398,-0.033140,0.088943,-0.375888,0.024839,0.187840,-0.000319,0.046949,-0.172485,-0.055882,-0.250673,0.146359,0.083613,0.031386,0.020870,-0.193849,0.007457,0.028574,-0.244143,-0.059486,0.248400,0.019877,-0.316000,0.405347,0.091615,-0.284706,0.575682,0.294657,0.313361,-0.056176,-0.090277,-0.161397,-0.136937,-0.025498,-0.051616,-0.285546,-0.345250,-0.037774,0.026766,0.008828,0.308939,0.250242,-0.262783,0.090494,0.304823,0.058080,-0.317409,0.000233,0.195156,0.120550,0.027215,0.139713,0.151211,0.003162,0.204445,-0.089613,0.274993,0.099164,0.179495,-0.225243,-0.009930,0.056851,-0.126468,0.048456,0.022365,-0.097519,0.146949,0.350524,0.202450,0.116933,0.443417,0.450721,-0.202653,-0.363771,0.159115,0.008240,-0.195818,0.017406,-0.190278,-0.052701,0.031553,0.272683,0.271767,-0.362413,0.002972,-0.029368,-0.321699,-0.434105,-0.226648,-0.145257,0.161230,-0.189869,0.158356,-0.120437,0.100207,-0.021388,0.079975,-0.257554,-0.110734,-0.094382,0.112247,0.059989,-0.310002,0.282929,0.007087,0.003228,-0.140558,0.168103,-0.056934,0.239183,0.016935,0.055921,0.064884,0.090673
19,11.080000,0.009030,-0.057200,-0.016973,-0.016393,0.018974,0.001137,-0.342393,-0.232804,0.265086,0.116534,-0.077797,-0.285820,-0.129156,0.056002,-0.017361,-0.034188,0.091902,-0.378717,0.024620,0.188360,-0.000088,0.049007,-0.175731,-0.057858,-0.250901,0.148767,0.084428,0.031708,0.021602,-0.192403,0.007065,0.033399,-0.244360,-0.057697,0.249668,0.019085,-0.319399,0.405184,0.092890,-0.283818,0.574268,0.290038,0.315726,-0.056670,-0.081163,-0.162249,-0.140186,-0.032455,-0.051310,-0.284404,-0.345820,-0.036975,0.025197,0.008114,0.314778,0.253604,-0.263737,0.091956,0.307022,0.056900,-0.318701,0.007276,0.197066,0.123831,0.026314,0.138598,0.148526,0.003162,0.201398,-0.090810,0.277623,0.102970,0.182558,-0.225414,-0.014665,0.055651,-0.129286,0.048185,0.021838,-0.097532,0.147513,0.350076,0.200984,0.117298,0.448120,0.451697,-0.203100,-0.366627,0.159807,0.008504,-0.196068,0.017594,-0.193146,-0.051571,0.032114,0.275027,0.270071,-0.362768,0.002517,-0.026953,-0.321674,-0.436345,-0.229505,-0.139844,0.163495,-0.192204,0.161958,-0.120731,0.099932,-0.020367,0.078161,-0.257729,-0.118078,-0.100670,0.111820,0.060994,-0.310453,0.285957,0.007300,0.003590,-0.144140,0.169406,-0.056579,0.236312,0.016789,0.056171,0.064419,0.090609
20,11.100000,0.011406,-0.056930,-0.018552,-0.016254,0.022777,0.001292,-0.340557,-0.228645,0.261921,0.114753,-0.079044,-0.284189,-0.131322,0.060010,-0.017833,-0.032709,0.091481,-0.378166,0.023633,0.187944,-0.002043,0.048882,-0.173568,-0.057211,-0.248299,0.151666,0.083111,0.033020,0.021417,-0.193693,0.004873,0.035722,-0.243981,-0.057848,0.252972,0.018435,-0.320655,0.402371,0.092051,-0.287189,0.577384,0.288691,0.315074,-0.055300,-0.082381,-0.162698,-0.140045,-0.031290,-0.051535,-0.286944,-0.345134,-0.036961,0.024859,0.008845,0.312715,0.255315,-0.263010,0.093747,0.306247,0.058344,-0.315999,-0.005659,0.196186,0.123075,0.025553,0.142506,0.147999,0.003419,0.214099,-0.091899,0.279368,0.102886,0.184718,-0.223670,-0.015547,0.055090,-0.127582,0.048792,0.022185,-0.097526,0.149417,0.351587,0.201913,0.118423,0.447339,0.454339,-0.200833,-0.369022,0.159873,0.007904,-0.196002,0.016663,-0.191425,-0.052877,0.032322,0.274522,0.267290,-0.364043,0.002803,-0.029311,-0.323890,-0.432057,-0.227839,-0.135008,0.164365,-0.190782,0.167670,-0.118398,0.101191,-0.021276,0.080761,-0.260624,-0.116812,-0.100145,0.112251,0.062191,-0.311147,0.286294,0.007268,0.002660,-0.144544,0.159345,-0.057452,0.236917,0.016546,0.057219,0.064583,0.090595
21,11.120000,0.012017,-0.057007,-0.017522,-0.017407,0.022972,0.001284,-0.341306,-0.227536,0.261787,0.114829,-0.077910,-0.285623,-0.130591,0.059548,-0.017303,-0.032163,0.090543,-0.378820,0.023721,0.188438,-0.002812,0.050057,-0.172304,-0.057354,-0.249284,0.152075,0.081728,0.033696,0.020789,-0.192886,0.004638,0.035371,-0.243511,-0.057400,0.252968,0.019064,-0.319919,0.402013,0.092653,-0.286675,0.574934,0.289246,0.315686,-0.054723,-0.084832,-0.161812,-0.138392,-0.027757,-0.050933,-0.287632,-0.343777,-0.036960,0.025626,0.008779,0.311767,0.253619,-0.263483,0.094099,0.305594,0.060449,-0.315906,-0.008153,0.194710,0.121440,0.024370,0.142815,0.148538,0.003361,0.215017,-0.093825,0.279926,0.103225,0.185146,-0.223336,-0.014328,0.054174,-0.127918,0.048326,0.022146,-0.095872,0.148234,0.351536,0.200985,0.118622,0.445283,0.455185,-0.200059,-0.370036,0.161340,0.007776,-0.195430,0.017122,-0.192880,-0.053205,0.032656,0.274050,0.270666,-0.362840,0.002864,-0.032278,-0.324708,-0.432784,-0.227763,-0.139898,0.163936,-0.191359,0.168109,-0.119213,0.100282,-0.020941,0.080895,-0.259592,-0.116010,-0.101472,0.110954,0.062700,-0.310558,0.286640,0.007187,0.002929,-0.145182,0.161203,-0.055910,0.237847,0.015726,0.058167,0.063637,0.090502
22,11.140000,0.010665,-0.059331,-0.017412,-0.022581,0.021043,0.001179,-0.345308,-0.231106,0.262757,0.115482,-0.078869,-0.287782,-0.130204,0.058284,-0.016278,-0.034092,0.086627,-0.380519,0.023545,0.189884,-0.003659,0.050977,-0.169739,-0.055694,-0.248099,0.150040,0.084382,0.033139,0.019817,-0.192168,0.002752,0.031215,-0.245271,-0.057795,0.249963,0.022398,-0.317489,0.402827,0.092363,-0.280901,0.572921,0.291219,0.315274,-0.056351,-0.086744,-0.159251,-0.138882,-0.027660,-0.050566,-0.287225,-0.345256,-0.033171,0.024073,0.008639,0.312965,0.249276,-0.263803,0.093604,0.304857,0.060180,-0.315910,-0.004489,0.191999,0.116256,0.025384,0.140437,0.151382,0.003349,0.208402,-0.097197,0.274170,0.103839,0.184942,-0.227094,-0.010176,0.055397,-0.128789,0.047630,0.021668,-0.091860,0.140262,0.352169,0.200183,0.115432,0.446820,0.457169,-0.201566,-0.365138,0.160021,0.007852,-0.195736,0.018692,-0.194369,-0.053415,0.032460,0.269820,0.266678,-0.360532,0.002801,-0.035362,-0.322582,-0.434287,-0.226680,-0.148811,0.162721,-0.193353,0.161135,-0.120602,0.095989,-0.020688,0.080607,-0.255894,-0.110966,-0.100687,0.112132,0.061156,-0.309408,0.281483,0.006636,0.002978,-0.144356,0.159472,-0.053717,0.237204,0.016319,0.056786,0.063147,0.091014
23,11.160000,0.010693,-0.062180,-0.025561,-0.025928,0.022545,0.001159,-0.353417,-0.240366,0.264113,0.114572,-0.084838,-0.289514,-0.132231,0.060020,-0.012249,-0.038247,0.083588,-0.384126,0.023217,0.194302,-0.006245,0.046971,-0.167675,-0.054827,-0.243612,0.147138,0.090734,0.035154,0.015974,-0.196559,-0.005478,0.036318,-0.248031,-0.058057,0.255776,0.025289,-0.318618,0.400854,0.090623,-0.263973,0.571170,0.290310,0.319677,-0.062206,-0.081083,-0.162744,-0.136857,-0.041939,-0.051150,-0.285856,-0.348773,-0.028442,0.014856,0.008425,0.319181,0.239004,-0.263336,0.098721,0.308502,0.051875,-0.313917,0.001380,0.183380,0.107789,0.027568,0.140071,0.159545,0.003984,0.215324,-0.113394,0.267341,0.105782,0.189101,-0.239419,0.001962,0.056826,-0.132600,0.047685,0.020773,-0.083846,0.131824,0.357519,0.195278,0.111353,0.456101,0.471141,-0.203538,-0.366035,0.155396,0.008017,-0.196035,0.022986,-0.199942,-0.056654,0.032187,0.270536,0.252712,-0.358144,0.003358,-0.038287,-0.317714,-0.429605,-0.228224,-0.145460,0.160667,-0.197575,0.160445,-0.119000,0.086790,-0.018869,0.083564,-0.248989,-0.100372,-0.087794,0.121197,0.055750,-0.308421,0.277658,0.005539,-0.002525,-0.149420,0.155297,-0.052418,0.229401,0.018312,0.056244,0.062761,0.091978
24,11.180000,0.009393,-0.064239,-0.032513,-0.037098,0.019411,0.000968,-0.362141,-0.261095,0.268930,0.114330,-0.086969,-0.285971,-0.139506,0.055427,-0.007228,-0.044086,0.074199,-0.401563,0.022011,0.198827,-0.006456,0.040665,-0.163505,-0.056558,-0.237849,0.142635,0.102542,0.036720,0.005308,-0.198456,-0.017849,0.029225,-0.255257,-0.062323,0.259189,0.035104,-0.320150,0.397974,0.085441,-0.237783,0.565059,0.289632,0.330410,-0.072284,-0.079354,-0.154414,-0.132479,-0.056126,-0.052504,-0.284563,-0.354569,-0.022816,-0.002171,0.008449,0.339437,0.219213,-0.257631,0.117075,0.312012,0.041284,-0.316099,0.003277,0.167792,0.094845,0.030978,0.133670,0.174611,0.004715,0.207998,-0.144803,0.253530,0.109006,0.191999,-0.260464,0.031755,0.062437,-0.143536,0.048067,0.018574,-0.076019,0.113278,0.369457,0.192110,0.101361,0.476987,0.484536,-0.210190,-0.367725,0.150249,0.009210,-0.199728,0.027330,-0.210125,-0.066509,0.033779,0.268836,0.242507,-0.343073,0.002921,-0.044315,-0.314863,-0.436115,-0.226411,-0.155473,0.155442,-0.205439,0.153996,-0.118561,0.078160,-0.014762,0.081520,-0.241213,-0.071921,-0.070066,0.133131,0.047362,-0.307420,0.263159,0.002351,-0.019899,-0.147346,0.167962,-0.051401,0.221780,0.024347,0.060678,0.064571,0.093109
25,11.200000,0.011580,-0.066564,-0.030161,-0.050284,0.020303,0.000875,-0.372337,-0.275477,0.267433,0.113220,-0.092105,-0.264946,-0.148380,0.057743,-0.006331,-0.050363,0.056169,-0.424130,0.018107,0.200849,0.000586,0.020028,-0.160686,-0.060026,-0.232604,0.134957,0.112486,0.039976,-0.005830,-0.208752,-0.030778,0.013671,-0.261755,-0.071752,0.265406,0.046568,-0.325038,0.395483,0.075857,-0.206713,0.559925,0.288816,0.337878,-0.084244,-0.075901,-0.148648,-0.122719,-0.072650,-0.054033,-0.279445,-0.364058,-0.023168,-0.030458,0.009277,0.370522,0.193640,-0.254255,0.157391,0.320738,0.015910,-0.319775,-0.001979,0.147438,0.076314,0.035143,0.126879,0.208197,0.005794,0.206467,-0.187408,0.236627,0.113938,0.204577,-0.284502,0.081496,0.066672,-0.158462,0.050857,0.015978,-0.066957,0.104388,0.388921,0.196244,0.089334,0.505410,0.497554,-0.215628,-0.377622,0.139220,0.011066,-0.205261,0.032186,-0.224689,-0.072862,0.036337,0.279207,0.222900,-0.325801,0.002916,-0.050586,-0.312722,-0.448833,-0.226352,-0.169688,0.152618,-0.216114,0.152378,-0.115536,0.064170,-0.008713,0.083335,-0.233856,-0.022400,-0.035689,0.151831,0.042693,-0.304307,0.250087,-0.001736,-0.060328,-0.139290,0.202262,-0.046905,0.214124,0.035054,0.070691,0.070928,0.092654
26,11.220000,0.012293,-0.066975,-0.018741,-0.057323,0.018414,0.000656,-0.382418,-0.298716,0.250079,0.109753,-0.097258,-0.235241,-0.184602,0.059156,-0.010331,-0.062136,0.041541,-0.442365,0.011228,0.199328,0.010385,-0.011484,-0.159055,-0.064219,-0.225546,0.115935,0.116823,0.043824,-0.019988,-0.222686,-0.034713,-0.010794,-0.269930,-0.081543,0.269747,0.059282,-0.321934,0.384474,0.057832,-0.161586,0.555441,0.285197,0.348093,-0.101800,-0.077896,-0.146932,-0.114000,-0.103716,-0.054792,-0.287708,-0.376572,-0.028492,-0.061237,0.008455,0.393682,0.174452,-0.250626,0.204871,0.331747,-0.003465,-0.323647,-0.007348,0.125638,0.056284,0.038182,0.121662,0.226398,0.007264,0.200400,-0.228532,0.207627,0.120283,0.200417,-0.311771,0.136523,0.048715,-0.175772,0.053522,0.012785,-0.065697,0.075368,0.416427,0.210361,0.078177,0.529997,0.511098,-0.211469,-0.391156,0.126970,0.018746,-0.208587,0.024276,-0.237243,-0.084148,0.034550,0.280368,0.214117,-0.310856,0.002985,-0.058986,-0.319400,-0.471678,-0.225939,-0.186047,0.149290,-0.212801,0.143814,-0.107663,0.060571,-0.002085,0.084400,-0.223771,0.046131,0.010452,0.175605,0.033710,-0.298140,0.228382,-0.006026,-0.104176,-0.103176,0.237785,-0.054875,0.211306,0.055578,0.084038,0.082390,0.095799
27,11.240000,0.010313,-0.073837,0.002175,-0.095019,0.018891,0.000518,-0.380383,-0.304868,0.212253,0.103931,-0.116420,-0.204341,-0.203329,0.059430,-0.015291,-0.079643,0.035477,-0.442535,0.002974,0.194222,0.011039,-0.061897,-0.148642,-0.061614,-0.210936,0.105714,0.116985,0.049317,-0.039758,-0.233814,-0.029011,-0.038838,-0.285230,-0.083582,0.286172,0.083209,-0.312937,0.361847,0.038674,-0.120585,0.551247,0.302729,0.347785,-0.131953,-0.072681,-0.148872,-0.110637,-0.135166,-0.054026,-0.291833,-0.408194,-0.033316,-0.116765,0.008253,0.406606,0.157322,-0.237290,0.250865,0.359009,-0.029487,-0.333288,-0.006328,0.110396,0.049240,0.045922,0.111823,0.269230,0.006020,0.202232,-0.263009,0.175900,0.120554,0.190103,-0.329395,0.181120,0.045758,-0.182976,0.060612,0.009158,-0.052282,0.060214,0.433435,0.220975,0.071475,0.561938,0.533644,-0.195360,-0.412309,0.104592,0.027485,-0.218192,0.010225,-0.272902,-0.094051,0.037904,0.283257,0.185841,-0.296477,0.003675,-0.067497,-0.308876,-0.488295,-0.226741,-0.221774,0.144452,-0.201867,0.128412,-0.096031,0.061959,0.004563,0.085980,-0.243906,0.097404,0.052880,0.212314,0.029895,-0.287981,0.208709,-0.008241,-0.138971,-0.080448,0.267444,-0.071066,0.223014,0.085413,0.097014,0.093401,0.106736
28,11.260000,0.007430,-0.056913,0.040268,-0.122548,0.017823,0.000396,-0.367358,-0.308367,0.163367,0.095638,-0.125453,-0.178680,-0.238966,0.056910,-0.033969,-0.090459,0.047220,-0.420001,-0.005388,0.181217,0.031015,-0.120679,-0.143030,-0.060497,-0.201113,0.090629,0.105734,0.047459,-0.056914,-0.241496,-0.008674,-0.055656,-0.300343,-0.083269,0.280865,0.097360,-0.299308,0.355554,0.017102,-0.105932,0.551674,0.314259,0.345614,-0.162062,-0.103065,-0.149869,-0.113593,-0.150198,-0.056274,-0.310236,-0.432421,-0.044819,-0.173935,0.007609,0.409991,0.174164,-0.231372,0.297281,0.380697,-0.042818,-0.342701,-0.015578,0.106764,0.066568,0.052151,0.109208,0.284916,-0.000156,0.181184,-0.271510,0.162017,0.115851,0.150510,-0.324105,0.204912,0.017644,-0.172670,0.067572,0.007467,-0.060404,0.068249,0.452197,0.233506,0.070330,0.587538,0.537810,-0.178874,-0.418221,0.085389,0.047010,-0.217537,-0.010552,-0.304768,-0.110428,0.037178,0.294861,0.201605,-0.306971,0.003851,-0.061565,-0.303494,-0.508587,-0.222979,-0.229807,0.152108,-0.163232,0.115758,-0.092031,0.083366,0.008009,0.086187,-0.269496,0.115781,0.076063,0.227704,0.034286,-0.296168,0.209392,-0.007822,-0.174250,-0.017870,0.303276,-0.087449,0.243463,0.093532,0.112003,0.115811,0.116844
29,11.280000,0.004677,-0.030970,0.067809,-0.115046,0.017418,0.000343,-0.363860,-0.301657,0.145506,0.083501,-0.110781,-0.142758,-0.252546,0.055761,-0.037331,-0.097389,0.048378,-0.394617,-0.010363,0.174143,0.064973,-0.143747,-0.134879,-0.056057,-0.190186,0.086766,0.090530,0.048470,-0.057229,-0.229921,0.004227,-0.063371,-0.315785,-0.082027,0.297982,0.097171,-0.280746,0.358438,0.000248,-0.108997,0.550229,0.311372,0.336450,-0.184877,-0.168924,-0.160954,-0.118185,-0.133961,-0.054692,-0.303300,-0.449239,-0.058498,-0.214502,0.006686,0.408554,0.188613,-0.242297,0.296807,0.378480,-0.057056,-0.349182,-0.024619,0.110553,0.086952,0.050984,0.113619,0.303344,-0.001607,0.170945,-0.271848,0.172985,0.125665,0.116795,-0.285084,0.213665,-0.014171,-0.159938,0.069572,0.006309,-0.078704,0.111393,0.455551,0.238985,0.070094,0.593057,0.546137,-0.146997,-0.405978,0.066700,0.040955,-0.229037,-0.018008,-0.319229,-0.107760,0.032624,0.295485,0.216958,-0.327549,0.003836,-0.053922,-0.293206,-0.516344,-0.217544,-0.239416,0.146222,-0.127019,0.112909,-0.094841,0.106278,0.009849,0.082882,-0.276871,0.112414,0.087156,0.239973,0.049298,-0.309032,0.206761,-0.007413,-0.191974,0.005450,0.282474,-0.084074,0.251981,0.097269,0.142017,0.125252,0.125748
